AÑO,CCAA,KG RECOGIDOS,HABITANTES,GARBAGE CONTAINER
2015,REGION DE MURCIA,9380,4900,Yellow
2015,REGION DE MURCIA,418730,91759,Yellow
2015,REGION DE MURCIA,58140,6948,Yellow
2015,REGION DE MURCIA,105380,15735,Yellow
2015,REGION DE MURCIA,200520,32718,Yellow
2015,REGION DE MURCIA,895930,68775,Yellow
2015,REGION DE MURCIA,114520,8219,Yellow
2015,REGION DE MURCIA,109500,17008,Yellow
2015,REGION DE MURCIA,4716560,439712,Yellow
2015,REGION DE MURCIA,3280,518,Yellow
2015,REGION DE MURCIA,95420,14610,Yellow
2015,REGION DE MURCIA,5639,1398,Yellow
2015,REGION DE MURCIA,235480,31988,Yellow
2015,REGION DE MURCIA,204360,24091,Yellow
2015,REGION DE MURCIA,201700,15860,Yellow
2015,REGION DE MURCIA,403920,34151,Yellow
2015,REGION DE MURCIA,215980,30669,Yellow
2015,REGION DE MURCIA,5369,912,Yellow
2015,REGION DE MURCIA,8092,2444,Yellow
2015,REGION DE MURCIA,383010,34130,Yellow
2015,REGION DE MURCIA,168220,34632,Yellow
2016,ANDALUCIA,2072100,212876,Yellow
2016,ANDALUCIA,148550,23254,Yellow
2016,ANDALUCIA,79732,16514,Yellow
2016,ANDALUCIA,1432010,194202,Yellow
2016,ANDALUCIA,254980,31193,Yellow
2016,ANDALUCIA,44900,22808,Yellow
2016,ANDALUCIA,709640,66598,Yellow
2016,ANDALUCIA,191790,14324,Yellow
2016,ANDALUCIA,399560,20837,Yellow
2016,ANDALUCIA,169680,19164,Yellow
2016,ANDALUCIA,644220,82777,Yellow
2016,ANDALUCIA,147760,19062,Yellow
2016,ANDALUCIA,199920,22136,Yellow
2016,ANDALUCIA,14020,1359,Yellow
2016,ANDALUCIA,1485380,120468,Yellow
2016,ANDALUCIA,1116320,131317,Yellow
2016,ANDALUCIA,45178,4946,Yellow
2016,ANDALUCIA,44880,8694,Yellow
2016,ANDALUCIA,76886,12508,Yellow
2016,ANDALUCIA,3174280,235800,Yellow
2016,ANDALUCIA,989450,146318,Yellow
2016,ANDALUCIA,823385,115395,Yellow
2016,ANDALUCIA,595860,27449,Yellow
2016,ANDALUCIA,323190,27675,Yellow
2016,ANDALUCIA,167100,38157,Yellow
2016,ANDALUCIA,14200,3046,Yellow
2016,ANDALUCIA,45280,11749,Yellow
2016,ANDALUCIA,215068,21383,Yellow
2016,ANDALUCIA,17760,7088,Yellow
2016,ANDALUCIA,463880,23419,Yellow
2016,ANDALUCIA,610537,60777,Yellow
2016,ANDALUCIA,5064648,569130,Yellow
2016,ANDALUCIA,110320,28056,Yellow
2016,ANDALUCIA,191260,21522,Yellow
2016,ANDALUCIA,16800,5585,Yellow
2016,ANDALUCIA,550110,41509,Yellow
2016,ANDALUCIA,497650,90623,Yellow
2016,ANDALUCIA,607180,29123,Yellow
2016,ANDALUCIA,1573850,96131,Yellow
2016,ANDALUCIA,1040,4427,Yellow
2016,ANDALUCIA,63520,8832,Yellow
2016,ANDALUCIA,612780,67433,Yellow
2016,ANDALUCIA,92140,7072,Yellow
2016,ANDALUCIA,398690,52558,Yellow
2016,ANDALUCIA,84800,12766,Yellow
2016,ANDALUCIA,66280,12812,Yellow
2016,ANDALUCIA,200050,24278,Yellow
2016,ANDALUCIA,993539,148167,Yellow
2016,ANDALUCIA,672120,76155,Yellow
2016,ANDALUCIA,432840,67000,Yellow
2016,ANDALUCIA,7587345,528599,Yellow
2016,ANDALUCIA,861258,163318,Yellow
2016,ANDALUCIA,156800,30358,Yellow
2016,ANDALUCIA,330769,50692,Yellow
2016,ANDALUCIA,444420,30167,Yellow
2016,ANDALUCIA,4828500,372204,Yellow
2016,ANDALUCIA,849230,88335,Yellow
2016,ANDALUCIA,3756572,575519,Yellow
2016,ANDALUCIA,1795675,180054,Yellow
2016,ANDALUCIA,169120,20563,Yellow
2016,ANDALUCIA,6147900,693878,Yellow
2016,ANDALUCIA,886960,107590,Yellow
2016,ANDALUCIA,202600,24465,Yellow
2016,ANDALUCIA,2432139,262331,Yellow
2016,ANDALUCIA,1336840,145399,Yellow
2016,ANDALUCIA,1042040,86822,Yellow
2016,ANDALUCIA,2244660,265639,Yellow
2016,ANDALUCIA,411200,60899,Yellow
2016,ANDALUCIA,9737821,459899,Yellow
2016,ANDALUCIA,1270600,254220,Yellow
2016,ANDALUCIA,6412328,538775,Yellow
2016,ARAGON,250720,16230,Yellow
2016,ARAGON,336800,19724,Yellow
2016,ARAGON,24800,2348,Yellow
2016,ARAGON,56380,4594,Yellow
2016,ARAGON,195300,13088,Yellow
2016,ARAGON,280895,17260,Yellow
2016,ARAGON,203720,18430,Yellow
2016,ARAGON,49780,2793,Yellow
2016,ARAGON,8877000,664953,Yellow
2016,ARAGON,132000,10743,Yellow
2016,ARAGON,179480,14908,Yellow
2016,ARAGON,17960,3638,Yellow
2016,ARAGON,253280,14346,Yellow
2016,ARAGON,154640,10352,Yellow
2016,ARAGON,51840,5901,Yellow
2016,ARAGON,268584,18516,Yellow
2016,ARAGON,210865,12376,Yellow
2016,ARAGON,254820,19566,Yellow
2016,ARAGON,156600,8385,Yellow
2016,ARAGON,102909,7154,Yellow
2016,ARAGON,337130,23925,Yellow
2016,ARAGON,213560,14258,Yellow
2016,ARAGON,292280,28763,Yellow
2016,ARAGON,177440,18638,Yellow
2016,ARAGON,336540,27141,Yellow
2016,ARAGON,95240,8964,Yellow
2016,ARAGON,364359,31108,Yellow
2016,ARAGON,62299,7082,Yellow
2016,ARAGON,150620,13180,Yellow
2016,ARAGON,344920,24619,Yellow
2016,ARAGON,78660,6619,Yellow
2016,ARAGON,112915,6719,Yellow
2016,ARAGON,148320,12980,Yellow
2016,ARAGON,1996129,86564,Yellow
2016,ARAGON,569100,70672,Yellow
2016,ARAGON,217680,22033,Yellow
2016,ARAGON,121660,11563,Yellow
2016,ARAGON,189779,15485,Yellow
2016,ASTURIAS,2732515,221870,Yellow
2016,ASTURIAS,8134525,829359,Yellow
2016,BALEARES,276010,11528,Yellow
2016,BALEARES,226700,11093,Yellow
2016,BALEARES,390860,7381,Yellow
2016,BALEARES,17623,137,Yellow
2016,BALEARES,174060,4922,Yellow
2016,BALEARES,2175,196,Yellow
2016,BALEARES,131340,17879,Yellow
2016,BALEARES,8960,319,Yellow
2016,BALEARES,241360,6706,Yellow
2016,BALEARES,1102060,50328,Yellow
2016,BALEARES,141640,9892,Yellow
2016,BALEARES,356800,11419,Yellow
2016,BALEARES,4500,415,Yellow
2016,BALEARES,92560,10157,Yellow
2016,BALEARES,4800,409,Yellow
2016,BALEARES,116580,20193,Yellow
2016,BALEARES,456926,40170,Yellow
2016,BALEARES,172660,20840,Yellow
2016,BALEARES,286130,3921,Yellow
2016,BALEARES,5539790,400578,Yellow
2016,BALEARES,332400,16115,Yellow
2016,BALEARES,65960,2018,Yellow
2016,BALEARES,42160,7404,Yellow
2016,BALEARES,782000,8146,Yellow
2016,BALEARES,170600,6808,Yellow
2016,BALEARES,152260,6600,Yellow
2016,BALEARES,57340,2927,Yellow
2016,BALEARES,345480,11448,Yellow
2016,BALEARES,272580,13648,Yellow
2016,BALEARES,68580,1169,Yellow
2016,BALEARES,822539,79222,Yellow
2016,BALEARES,555368,49975,Yellow
2016,BALEARES,439100,11878,Yellow
2016,BALEARES,1339120,37221,Yellow
2016,BALEARES,1216180,38068,Yellow
2016,BALEARES,1892600,92347,Yellow
2016,BALEARES,211290,23631,Yellow
2016,BALEARES,75240,5871,Yellow
2016,BALEARES,1062770,25674,Yellow
2016,BALEARES,1157730,35811,Yellow
2016,CANARIAS,62300,7668,Yellow
2016,CANARIAS,66420,7327,Yellow
2016,CANARIAS,628620,45405,Yellow
2016,CANARIAS,113740,5617,Yellow
2016,CANARIAS,22717,5499,Yellow
2016,CANARIAS,826279,79927,Yellow
2016,CANARIAS,539040,37053,Yellow
2016,CANARIAS,24701,4858,Yellow
2016,CANARIAS,146640,26490,Yellow
2016,CANARIAS,94250,17277,Yellow
2016,CANARIAS,9950,2820,Yellow
2016,CANARIAS,103680,7486,Yellow
2016,CANARIAS,416740,44845,Yellow
2016,CANARIAS,166620,20373,Yellow
2016,CANARIAS,290640,24235,Yellow
2016,CANARIAS,92938,18776,Yellow
2016,CANARIAS,96117,22659,Yellow
2016,CANARIAS,25760,7969,Yellow
2016,CANARIAS,217180,41317,Yellow
2016,CANARIAS,3275960,379766,Yellow
2016,CANARIAS,231926,36275,Yellow
2016,CANARIAS,25086,4804,Yellow
2016,CANARIAS,127140,22277,Yellow
2016,CANARIAS,164080,7845,Yellow
2016,CANARIAS,343158,29412,Yellow
2016,CANARIAS,502480,54931,Yellow
2016,CANARIAS,1074550,152843,Yellow
2016,CANARIAS,114140,17090,Yellow
2016,CANARIAS,48835,8590,Yellow
2016,CANARIAS,148600,18582,Yellow
2016,CANARIAS,1451480,203810,Yellow
2016,CANARIAS,149540,13890,Yellow
2016,CANARIAS,58538,10690,Yellow
2016,CANARIAS,75973,11107,Yellow
2016,CANARIAS,1196400,102078,Yellow
2016,CANARIAS,144000,12499,Yellow
2016,CANARIAS,56780,4222,Yellow
2016,CANARIAS,61280,9275,Yellow
2016,CANARIAS,4153,1671,Yellow
2016,CANARIAS,707230,107367,Yellow
2016,CANARIAS,583140,82345,Yellow
2016,CANARIAS,1147220,143207,Yellow
2016,CANARIAS,76020,10587,Yellow
2016,CANARIAS,22240,7664,Yellow
2016,CANARIAS,382363,64846,Yellow
2016,CANARIAS,2030900,129620,Yellow
2016,CANARIAS,43552,10391,Yellow
2016,CANTABRIA,371960,30766,Yellow
2016,CANTABRIA,55560,3780,Yellow
2016,CANTABRIA,1905320,173957,Yellow
2016,CANTABRIA,617920,53496,Yellow
2016,CANTABRIA,231330,18297,Yellow
2016,CANTABRIA,1874468,260964,Yellow
2016,CANTABRIA,389940,43848,Yellow
2016,CASTILLA Y LEON,644640,32880,Yellow
2016,CASTILLA Y LEON,128820,8172,Yellow
2016,CASTILLA Y LEON,80440,11387,Yellow
2016,CASTILLA Y LEON,18720,1947,Yellow
2016,CASTILLA Y LEON,2656100,177100,Yellow
2016,CASTILLA Y LEON,1712,828,Yellow
2016,CASTILLA Y LEON,46820,2426,Yellow
2016,CASTILLA Y LEON,50660,1999,Yellow
2016,CASTILLA Y LEON,59590,5066,Yellow
2016,CASTILLA Y LEON,16880,4818,Yellow
2016,CASTILLA Y LEON,8170,1457,Yellow
2016,CASTILLA Y LEON,66240,10443,Yellow
2016,CASTILLA Y LEON,18720,3522,Yellow
2016,CASTILLA Y LEON,13440,4302,Yellow
2016,CASTILLA Y LEON,1562520,127817,Yellow
2016,CASTILLA Y LEON,13940,1805,Yellow
2016,CASTILLA Y LEON,4320,1345,Yellow
2016,CASTILLA Y LEON,390540,36173,Yellow
2016,CASTILLA Y LEON,6180,892,Yellow
2016,CASTILLA Y LEON,981,426,Yellow
2016,CASTILLA Y LEON,2195,1090,Yellow
2016,CASTILLA Y LEON,1175640,79595,Yellow
2016,CASTILLA Y LEON,559180,66884,Yellow
2016,CASTILLA Y LEON,9540,715,Yellow
2016,CASTILLA Y LEON,1858120,146438,Yellow
2016,CASTILLA Y LEON,258280,31745,Yellow
2016,CASTILLA Y LEON,44220,5403,Yellow
2016,CASTILLA Y LEON,159900,14970,Yellow
2016,CASTILLA Y LEON,46240,2006,Yellow
2016,CASTILLA Y LEON,79180,4826,Yellow
2016,CASTILLA Y LEON,854240,52728,Yellow
2016,CASTILLA Y LEON,500740,39168,Yellow
2016,CASTILLA Y LEON,29900,3380,Yellow
2016,CASTILLA Y LEON,135360,7435,Yellow
2016,CASTILLA Y LEON,2120,905,Yellow
2016,CASTILLA Y LEON,19552,9509,Yellow
2016,CASTILLA Y LEON,4160,1029,Yellow
2016,CASTILLA Y LEON,225100,18615,Yellow
2016,CASTILLA Y LEON,17000,2074,Yellow
2016,CASTILLA Y LEON,567360,63831,Yellow
2016,CASTILLA Y LEON,1128640,58358,Yellow
2016,CASTILLA Y LEON,1206550,90838,Yellow
2016,CASTILLA Y LEON,416839,28000,Yellow
2016,CASTILLA Y LEON,2198179,212840,Yellow
2016,CASTILLA Y LEON,384220,60152,Yellow
2016,CASTILLA Y LEON,537339,80848,Yellow
2016,CASTILLA Y LEON,834660,87710,Yellow
2016,CASTILLA Y LEON,99779,9372,Yellow
2016,CASTILLA Y LEON,403600,76670,Yellow
2016,CASTILLA Y LEON,352740,28869,Yellow
2016,CASTILLA Y LEON,1289220,157009,Yellow
2016,CASTILLA Y LEON,389600,36849,Yellow
2016,CASTILLA Y LEON,22499,6324,Yellow
2016,CASTILLA Y LEON,37775,5066,Yellow
2016,CASTILLA Y LEON,53500,5087,Yellow
2016,CASTILLA Y LEON,11520,1953,Yellow
2016,CASTILLA Y LEON,113325,15809,Yellow
2016,CASTILLA Y LEON,3180,1096,Yellow
2016,CASTILLA Y LEON,27960,5441,Yellow
2016,CASTILLA Y LEON,21880,2410,Yellow
2016,CASTILLA Y LEON,2330,467,Yellow
2016,CASTILLA Y LEON,294599,17446,Yellow
2016,CASTILLA Y LEON,27339,6387,Yellow
2016,CASTILLA Y LEON,17660,3236,Yellow
2016,CASTILLA Y LEON,91400,20354,Yellow
2016,CASTILLA Y LEON,38559,5271,Yellow
2016,CASTILLA Y LEON,21520,2334,Yellow
2016,CASTILLA Y LEON,21480,5254,Yellow
2016,CASTILLA Y LEON,170419,14856,Yellow
2016,CASTILLA Y LEON,31140,3745,Yellow
2016,CASTILLA Y LEON,8980,1332,Yellow
2016,CASTILLA Y LEON,20560,4272,Yellow
2016,CASTILLA Y LEON,95840,9577,Yellow
2016,CASTILLA Y LEON,66139,12887,Yellow
2016,CASTILLA-LA MANCHA,790760,83391,Yellow
2016,CASTILLA-LA MANCHA,626740,50035,Yellow
2016,CASTILLA-LA MANCHA,715060,85150,Yellow
2016,CASTILLA-LA MANCHA,643480,83226,Yellow
2016,CASTILLA-LA MANCHA,3511126,314855,Yellow
2016,CASTILLA-LA MANCHA,3776580,394580,Yellow
2016,CASTILLA-LA MANCHA,7360,468,Yellow
2016,CASTILLA-LA MANCHA,280,28,Yellow
2016,CASTILLA-LA MANCHA,11100,3468,Yellow
2016,CASTILLA-LA MANCHA,18100,2579,Yellow
2016,CASTILLA-LA MANCHA,12840,1605,Yellow
2016,CASTILLA-LA MANCHA,24320,4648,Yellow
2016,CASTILLA-LA MANCHA,31260,2602,Yellow
2016,CASTILLA-LA MANCHA,28720,3044,Yellow
2016,CASTILLA-LA MANCHA,14880,954,Yellow
2016,CASTILLA-LA MANCHA,7240,828,Yellow
2016,CASTILLA-LA MANCHA,295600,20356,Yellow
2016,CASTILLA-LA MANCHA,30900,3764,Yellow
2016,CASTILLA-LA MANCHA,48139,5378,Yellow
2016,CASTILLA-LA MANCHA,10159,802,Yellow
2016,CASTILLA-LA MANCHA,20139,3394,Yellow
2016,CASTILLA-LA MANCHA,74260,9130,Yellow
2016,CASTILLA-LA MANCHA,11299,1441,Yellow
2016,CASTILLA-LA MANCHA,10880,3273,Yellow
2016,CASTILLA-LA MANCHA,10220,1148,Yellow
2016,CASTILLA-LA MANCHA,25180,3977,Yellow
2016,CASTILLA-LA MANCHA,3148050,473650,Yellow
2016,CASTILLA-LA MANCHA,2168377,195795,Yellow
2016,CASTILLA-LA MANCHA,1681620,173044,Yellow
2016,CASTILLA-LA MANCHA,996200,80174,Yellow
2016,CATALUÑA,127140,6887,Yellow
2016,CATALUÑA,21120,2120,Yellow
2016,CATALUÑA,239980,12681,Yellow
2016,CATALUÑA,135700,7741,Yellow
2016,CATALUÑA,319080,16433,Yellow
2016,CATALUÑA,184440,6049,Yellow
2016,CATALUÑA,182660,9660,Yellow
2016,CATALUÑA,88580,6297,Yellow
2016,CATALUÑA,389640,15289,Yellow
2016,CATALUÑA,296380,11978,Yellow
2016,CATALUÑA,31230,1517,Yellow
2016,CATALUÑA,211079,5665,Yellow
2016,CATALUÑA,21340,1682,Yellow
2016,CATALUÑA,585980,21701,Yellow
2016,CATALUÑA,647760,45626,Yellow
2016,CATALUÑA,78800,4005,Yellow
2016,CATALUÑA,187440,17652,Yellow
2016,CATALUÑA,38580,3623,Yellow
2016,CATALUÑA,1976600,215654,Yellow
2016,CATALUÑA,93680,13502,Yellow
2016,CATALUÑA,347180,32545,Yellow
2016,CATALUÑA,20704930,1604555,Yellow
2016,CATALUÑA,80280,6670,Yellow
2016,CATALUÑA,662800,39132,Yellow
2016,CATALUÑA,118300,4522,Yellow
2016,CATALUÑA,138940,7250,Yellow
2016,CATALUÑA,53730,2839,Yellow
2016,CATALUÑA,62360,3426,Yellow
2016,CATALUÑA,64160,2717,Yellow
2016,CATALUÑA,559179,18226,Yellow
2016,CATALUÑA,1193270,32915,Yellow
2016,CATALUÑA,465060,14177,Yellow
2016,CATALUÑA,246720,10589,Yellow
2016,CATALUÑA,242820,23442,Yellow
2016,CATALUÑA,753640,63891,Yellow
2016,CATALUÑA,352939,10869,Yellow
2016,CATALUÑA,182770,5155,Yellow
2016,CATALUÑA,764640,57413,Yellow
2016,CATALUÑA,119000,8851,Yellow
2016,CATALUÑA,1015220,86376,Yellow
2016,CATALUÑA,226280,11883,Yellow
2016,CATALUÑA,65400,2897,Yellow
2016,CATALUÑA,835620,63014,Yellow
2016,CATALUÑA,605910,45346,Yellow
2016,CATALUÑA,22549,1225,Yellow
2016,CATALUÑA,53600,1705,Yellow
2016,CATALUÑA,458480,46405,Yellow
2016,CATALUÑA,96200,7253,Yellow
2016,CATALUÑA,23620,802,Yellow
2016,CATALUÑA,1469410,97586,Yellow
2016,CATALUÑA,425540,38751,Yellow
2016,CATALUÑA,8640,387,Yellow
2016,CATALUÑA,161680,5513,Yellow
2016,CATALUÑA,153370,10276,Yellow
2016,CATALUÑA,2687040,252171,Yellow
2016,CATALUÑA,66860,3474,Yellow
2016,CATALUÑA,26991,3220,Yellow
2016,CATALUÑA,81694,4985,Yellow
2016,CATALUÑA,1603420,138542,Yellow
2016,CATALUÑA,135560,9570,Yellow
2016,CATALUÑA,280920,14742,Yellow
2016,CATALUÑA,286380,37617,Yellow
2016,CATALUÑA,331100,18371,Yellow
2016,CATALUÑA,728640,27694,Yellow
2016,CATALUÑA,313620,8900,Yellow
2016,CATALUÑA,1634760,124867,Yellow
2016,CATALUÑA,21200,2273,Yellow
2016,CATALUÑA,223180,14900,Yellow
2016,CATALUÑA,604240,34377,Yellow
2016,CATALUÑA,9703,943,Yellow
2016,CATALUÑA,241600,11501,Yellow
2016,CATALUÑA,80500,5477,Yellow
2016,CATALUÑA,947360,14457,Yellow
2016,CATALUÑA,167720,11298,Yellow
2016,CATALUÑA,128380,8226,Yellow
2016,CATALUÑA,186820,10392,Yellow
2016,CATALUÑA,358620,27944,Yellow
2016,CATALUÑA,22680,748,Yellow
2016,CATALUÑA,1185410,103194,Yellow
2016,CATALUÑA,65352,3616,Yellow
2016,CATALUÑA,388040,37445,Yellow
2016,CATALUÑA,498450,19574,Yellow
2016,CATALUÑA,1013840,74536,Yellow
2016,CATALUÑA,2664820,207813,Yellow
2016,CATALUÑA,539000,26458,Yellow
2016,CATALUÑA,392620,35814,Yellow
2016,CATALUÑA,268120,27340,Yellow
2016,CATALUÑA,872530,82195,Yellow
2016,CATALUÑA,43323,4013,Yellow
2016,CATALUÑA,1404310,87830,Yellow
2016,CATALUÑA,423840,21586,Yellow
2016,CATALUÑA,583920,43800,Yellow
2016,CATALUÑA,81180,2521,Yellow
2016,CATALUÑA,471700,33264,Yellow
2016,CATALUÑA,337660,16631,Yellow
2016,CATALUÑA,40580,2577,Yellow
2016,CATALUÑA,46220,2557,Yellow
2016,CATALUÑA,37030,977,Yellow
2016,CATALUÑA,214340,5012,Yellow
2016,CATALUÑA,256276,19602,Yellow
2016,CATALUÑA,337820,27983,Yellow
2016,CATALUÑA,98920,8022,Yellow
2016,CATALUÑA,791400,116950,Yellow
2016,CATALUÑA,169920,7080,Yellow
2016,CATALUÑA,32498,1063,Yellow
2016,CATALUÑA,397080,25466,Yellow
2016,CATALUÑA,239465,7459,Yellow
2016,CATALUÑA,125360,8652,Yellow
2016,CATALUÑA,467820,28269,Yellow
2016,CATALUÑA,2665060,137094,Yellow
2016,CATALUÑA,65620,4158,Yellow
2016,CATALUÑA,3873158,215214,Yellow
2016,CATALUÑA,217142,8411,Yellow
2016,CATALUÑA,255120,15371,Yellow
2016,CATALUÑA,295320,11387,Yellow
2016,CATALUÑA,46420,2043,Yellow
2016,CATALUÑA,145520,6143,Yellow
2016,CATALUÑA,203080,14633,Yellow
2016,CATALUÑA,493720,24321,Yellow
2016,CATALUÑA,693820,22332,Yellow
2016,CATALUÑA,902900,65549,Yellow
2016,CATALUÑA,135660,7365,Yellow
2016,CATALUÑA,100052,5543,Yellow
2016,CATALUÑA,37970,1169,Yellow
2016,CATALUÑA,105180,12452,Yellow
2016,CATALUÑA,198020,8964,Yellow
2016,CATALUÑA,390040,20447,Yellow
2016,CATALUÑA,79280,2966,Yellow
2016,CATALUÑA,370580,17192,Yellow
2016,CATALUÑA,30268,2405,Yellow
2016,CATALUÑA,2467569,111203,Yellow
2016,CATALUÑA,171519,9926,Yellow
2016,CATALUÑA,3188574,125724,Yellow
2016,CATALUÑA,283620,17870,Yellow
2016,CATALUÑA,368420,20481,Yellow
2016,CATALUÑA,1529970,56063,Yellow
2016,CATALUÑA,406000,39109,Yellow
2016,CATALUÑA,217820,19342,Yellow
2016,CATALUÑA,239300,11607,Yellow
2016,CATALUÑA,685177,33848,Yellow
2016,CATALUÑA,78923,2106,Yellow
2016,CATALUÑA,86739,3884,Yellow
2016,CATALUÑA,555789,56786,Yellow
2016,CATALUÑA,471419,36308,Yellow
2016,CATALUÑA,492000,22647,Yellow
2016,CATALUÑA,921950,47232,Yellow
2016,CATALUÑA,1552010,60295,Yellow
2016,CATALUÑA,268580,19936,Yellow
2016,CATALUÑA,1603155,63699,Yellow
2016,CATALUÑA,424254,24115,Yellow
2016,CATALUÑA,954539,76543,Yellow
2016,CATALUÑA,893480,39517,Yellow
2016,CATALUÑA,1574237,82252,Yellow
2016,CATALUÑA,834700,65375,Yellow
2016,CATALUÑA,387550,17131,Yellow
2016,CATALUÑA,201579,13609,Yellow
2016,CATALUÑA,259540,7058,Yellow
2016,CATALUÑA,622378,22153,Yellow
2016,CATALUÑA,592470,31536,Yellow
2016,CATALUÑA,484580,25341,Yellow
2016,CATALUÑA,578079,69265,Yellow
2016,CATALUÑA,232760,12436,Yellow
2016,CATALUÑA,891770,48683,Yellow
2016,CATALUÑA,902619,36181,Yellow
2016,CATALUÑA,2733658,169127,Yellow
2016,CATALUÑA,5375879,366291,Yellow
2016,CATALUÑA,888400,32159,Yellow
2016,CATALUÑA,3360516,211799,Yellow
2016,CATALUÑA,97859,4496,Yellow
2016,CATALUÑA,502980,16199,Yellow
2016,CATALUÑA,550100,17911,Yellow
2016,CATALUÑA,359200,10493,Yellow
2016,CATALUÑA,112620,7613,Yellow
2016,CATALUÑA,131720,5089,Yellow
2016,CEUTA,436620,84263,Yellow
2016,COMUNIDAD VALENCIANA,329440,21125,Yellow
2016,COMUNIDAD VALENCIANA,18980,1374,Yellow
2016,COMUNIDAD VALENCIANA,13880,632,Yellow
2016,COMUNIDAD VALENCIANA,37940,4707,Yellow
2016,COMUNIDAD VALENCIANA,8364,937,Yellow
2016,COMUNIDAD VALENCIANA,190840,29838,Yellow
2016,COMUNIDAD VALENCIANA,93780,16029,Yellow
2016,COMUNIDAD VALENCIANA,51280,11780,Yellow
2016,COMUNIDAD VALENCIANA,32360,10498,Yellow
2016,COMUNIDAD VALENCIANA,4995,1334,Yellow
2016,COMUNIDAD VALENCIANA,370160,23819,Yellow
2016,COMUNIDAD VALENCIANA,127840,7255,Yellow
2016,COMUNIDAD VALENCIANA,27986,1311,Yellow
2016,COMUNIDAD VALENCIANA,69140,10591,Yellow
2016,COMUNIDAD VALENCIANA,1067840,59567,Yellow
2016,COMUNIDAD VALENCIANA,70460,9612,Yellow
2016,COMUNIDAD VALENCIANA,270020,31120,Yellow
2016,COMUNIDAD VALENCIANA,11420,458,Yellow
2016,COMUNIDAD VALENCIANA,7290,901,Yellow
2016,COMUNIDAD VALENCIANA,243340,21700,Yellow
2016,COMUNIDAD VALENCIANA,244100,27633,Yellow
2016,COMUNIDAD VALENCIANA,18560,1413,Yellow
2016,COMUNIDAD VALENCIANA,2310660,328648,Yellow
2016,COMUNIDAD VALENCIANA,172060,25488,Yellow
2016,COMUNIDAD VALENCIANA,33990,6031,Yellow
2016,COMUNIDAD VALENCIANA,7920,272,Yellow
2016,COMUNIDAD VALENCIANA,36920,2302,Yellow
2016,COMUNIDAD VALENCIANA,82780,19955,Yellow
2016,COMUNIDAD VALENCIANA,77300,8759,Yellow
2016,COMUNIDAD VALENCIANA,76640,7269,Yellow
2016,COMUNIDAD VALENCIANA,25309,4503,Yellow
2016,COMUNIDAD VALENCIANA,361820,22385,Yellow
2016,COMUNIDAD VALENCIANA,292020,44554,Yellow
2016,COMUNIDAD VALENCIANA,5320,1992,Yellow
2016,COMUNIDAD VALENCIANA,179620,20406,Yellow
2016,COMUNIDAD VALENCIANA,7020,1307,Yellow
2016,COMUNIDAD VALENCIANA,61057,5303,Yellow
2016,COMUNIDAD VALENCIANA,59340,7155,Yellow
2016,COMUNIDAD VALENCIANA,26340,1264,Yellow
2016,COMUNIDAD VALENCIANA,99360,4623,Yellow
2016,COMUNIDAD VALENCIANA,39320,5398,Yellow
2016,COMUNIDAD VALENCIANA,96675,14436,Yellow
2016,COMUNIDAD VALENCIANA,13860,1899,Yellow
2016,COMUNIDAD VALENCIANA,14824,1926,Yellow
2016,COMUNIDAD VALENCIANA,43800,1754,Yellow
2016,COMUNIDAD VALENCIANA,289280,26403,Yellow
2016,COMUNIDAD VALENCIANA,226520,18098,Yellow
2016,COMUNIDAD VALENCIANA,17700,1196,Yellow
2016,COMUNIDAD VALENCIANA,495060,69045,Yellow
2016,COMUNIDAD VALENCIANA,52660,1622,Yellow
2016,COMUNIDAD VALENCIANA,115651,11913,Yellow
2016,COMUNIDAD VALENCIANA,17220,453,Yellow
2016,COMUNIDAD VALENCIANA,6501,490,Yellow
2016,COMUNIDAD VALENCIANA,26540,3655,Yellow
2016,COMUNIDAD VALENCIANA,12159,1441,Yellow
2016,COMUNIDAD VALENCIANA,25820,1592,Yellow
2016,COMUNIDAD VALENCIANA,26760,2233,Yellow
2016,COMUNIDAD VALENCIANA,172800,11598,Yellow
2016,COMUNIDAD VALENCIANA,2497,1119,Yellow
2016,COMUNIDAD VALENCIANA,31240,5763,Yellow
2016,COMUNIDAD VALENCIANA,51820,3657,Yellow
2016,COMUNIDAD VALENCIANA,48760,6714,Yellow
2016,COMUNIDAD VALENCIANA,28200,5176,Yellow
2016,COMUNIDAD VALENCIANA,344200,37546,Yellow
2016,COMUNIDAD VALENCIANA,177100,34708,Yellow
2016,COMUNIDAD VALENCIANA,19460,3075,Yellow
2016,COMUNIDAD VALENCIANA,23260,2939,Yellow
2016,COMUNIDAD VALENCIANA,13693,2049,Yellow
2016,COMUNIDAD VALENCIANA,33540,7133,Yellow
2016,COMUNIDAD VALENCIANA,43900,18200,Yellow
2016,COMUNIDAD VALENCIANA,428780,21540,Yellow
2016,COMUNIDAD VALENCIANA,332700,27356,Yellow
2016,COMUNIDAD VALENCIANA,99460,13628,Yellow
2016,COMUNIDAD VALENCIANA,120820,6296,Yellow
2016,COMUNIDAD VALENCIANA,3747,746,Yellow
2016,COMUNIDAD VALENCIANA,163500,20479,Yellow
2016,COMUNIDAD VALENCIANA,88420,9994,Yellow
2016,COMUNIDAD VALENCIANA,11740,133,Yellow
